TimeDelta,median_ZigBee,LB_ZigBee,UB_ZigBee,median_BLE_2M,LB_BLE_2M,UB_BLE_2M,median_BLE_1M,LB_BLE_1M,UB_BLE_1M,median_BLE_500K,LB_BLE_500K,UB_BLE_500K,median_BLE_125K,LB_BLE_125K,UB_BLE_125K
-140,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,65.0,92.5,90.0,100.0
-120,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,70.0,100.0,100.0,100.0
-100,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,50.0,72.5,55.0,80.0
-90,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,67.5,60.0,80.0
-80,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,75.0,87.5,85.0,95.0
-70,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,75.0,87.5,80.0,90.0
-60,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,60.0,75.0,60.0,85.0
-50,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,70.0,85.0,75.0,90.0
-40,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,80.0,100.0,100.0,100.0
-30,95.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,57.5,40.0,65.0
-20,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,77.5,70.0,90.0
-10,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,60.0,100.0,95.0,100.0
0,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,95.0,100.0,100.0,100.0
10,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,85.0,100.0,100.0,100.0
20,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,92.5,90.0,100.0
30,100.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,45.0,65.0,50.0,85.0
40,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,60.0,70.0,60.0,85.0
50,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,97.5,90.0,100.0
60,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,80.0,87.5,80.0,95.0
70,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,70.0,80.0,70.0,80.0
80,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,95.0,92.5,85.0,100.0
90,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,80.0,100.0,100.0,100.0
100,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,57.5,50.0,70.0
120,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,100.0,100.0,100.0
140,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,100.0,100.0,100.0
